user_id,num_transactions_Fri,num_transactions_Mon,num_transactions_Sat,num_transactions_Sun,num_transactions_Thu,num_transactions_Tue,num_transactions_Wed,INBOUND_count,OUTBOUND_count,CANCELLED_count,COMPLETED_count,DECLINED_count,FAILED_count,PENDING_count,REVERTED_count,is_user_engaged,median_usd,mean_usd,min_usd,max_usd,std_usd
user_2868,37,14,28,27,22,17,22,20,147,0,158,4,0,1,4,ENGAGED,6.38,41.87173652694611,0.0,686.84,112.25335598590729
user_1494,14,3,16,5,11,1,7,15,42,0,42,4,5,0,6,ENGAGED,63.55,592.0184210526317,0.85,4255.32,1142.4231185663928
user_9827,5,13,17,21,10,4,6,16,60,0,44,24,0,0,8,ENGAGED,10.34,2640.605,0.09,198831.93,22804.811866203767
user_9763,22,9,25,15,26,10,13,37,83,0,111,4,3,0,2,ENGAGED,60.59,88.56900000000002,0.0,746.6,123.18979586684232
user_6783,61,49,46,30,53,55,45,27,312,0,316,10,1,3,9,ENGAGED,4.6,40.66690265486734,0.0,895.15,119.80416320580497
user_629,47,19,43,42,45,15,31,31,211,1,183,38,0,2,18,ENGAGED,1.69,49.36438016528939,0.0,2322.09,220.6638014180242
user_9907,36,35,35,43,28,13,51,89,152,0,199,21,5,0,16,ENGAGED,3.4,63.1673858921162,0.0,1276.6,167.03767546391433
user_9140,18,29,25,28,6,19,13,16,122,0,122,6,1,0,9,ENGAGED,4.635,37.96963768115942,0.0,680.85,85.54337336196849
user_8524,18,1,12,10,16,19,18,5,89,0,82,11,0,0,1,ENGAGED,12.77,252.6745744680851,0.85,21276.61,2192.0889576278873
user_7412,8,8,15,8,19,2,11,15,56,0,58,5,1,0,7,ENGAGED,9.94,15.625211267605636,0.0,93.21,20.0552557314717
user_9550,2,4,4,8,5,1,8,2,30,0,28,4,0,0,0,ENGAGED,20.605,447.79,1.61,4255.32,1081.8426268326914
user_3373,12,16,10,31,5,10,18,26,76,0,75,4,7,0,16,ENGAGED,20.439999999999998,45.15794117647059,0.0,391.49,71.35698850561566
user_5548,57,63,77,49,22,27,32,46,281,1,275,12,0,9,30,ENGAGED,10.51,54.487951070336365,0.0,685.06,101.20742713730154
user_7184,4,9,6,13,17,18,4,13,58,0,60,1,0,0,10,ENGAGED,25.64,53.39366197183098,0.21,425.53,67.82632403508741
user_6241,76,55,100,55,69,64,79,74,424,0,464,7,1,3,23,ENGAGED,4.26,13.102730923694809,0.0,340.43,37.67840659199588
user_4800,7,9,8,8,12,19,8,10,61,0,45,13,0,0,13,ENGAGED,10.63,33.996901408450704,0.21,340.43,55.8318244524585
user_6107,18,17,26,43,30,21,30,37,148,0,157,11,3,3,11,ENGAGED,4.47,11.158432432432432,0.0,88.39,16.947912858130007
user_3624,35,17,28,16,19,31,19,59,106,0,116,11,18,3,17,ENGAGED,37.86,148.91242424242418,0.0,2510.64,266.9023477246247
user_4957,2,0,2,8,0,3,0,4,11,0,9,5,0,0,1,NOT_ENGAGED,42.55,66.05466666666665,0.85,169.46,46.45022741243219
user_5869,6,9,26,16,2,8,6,13,60,0,67,3,1,0,2,ENGAGED,13.48,44.051506849315075,0.1,571.03,110.44549505011298
user_5927,14,6,25,16,14,12,15,9,93,0,97,4,0,0,1,ENGAGED,4.77,14.623039215686278,0.2,497.08,51.314816434644094
user_8710,5,4,5,5,7,5,5,3,33,1,29,5,0,0,1,ENGAGED,2.83,11.233611111111106,0.85,76.8,17.29254672688749
user_4022,26,21,21,3,50,37,34,45,147,0,150,19,8,0,15,ENGAGED,21.28,61.93281250000005,0.0,1702.13,197.0376762903793
user_7196,8,7,7,14,4,10,18,27,41,0,47,6,12,0,3,ENGAGED,19.88,120.57514705882349,0.2,1015.95,234.4893870780016
user_2796,2,3,2,2,2,0,6,6,11,0,15,1,0,0,1,ENGAGED,57.52,67.34588235294119,0.2,170.52,62.77326292487347
user_6441,32,38,36,26,66,55,59,56,256,0,289,9,1,0,13,ENGAGED,12.065,29.867051282051317,0.0,497.08,55.94491604955336
user_3617,24,5,11,14,21,22,26,27,96,0,96,18,4,0,5,ENGAGED,10.04,18.304390243902457,0.0,118.04,22.76433751583792
user_691,41,61,24,19,81,47,57,76,254,0,228,17,32,4,49,ENGAGED,13.045,122.15812121212107,0.0,1518.12,264.24161410195615
user_3752,19,17,20,6,21,8,21,20,92,0,88,15,0,1,8,ENGAGED,17.575,69.42535714285717,0.0,425.53,104.95460939045857
user_1172,17,16,15,23,12,17,17,16,101,0,108,5,1,0,3,ENGAGED,25.53,85.08358974358981,0.5,765.96,145.5061977970268
user_493,36,19,40,26,15,28,30,34,160,0,182,7,1,0,4,ENGAGED,8.120000000000001,20.799536082474233,0.2,198.83,35.16494600087998
user_4969,2,4,6,5,0,16,5,17,21,0,26,3,3,0,6,ENGAGED,8.48,9.214473684210525,0.85,26.85,7.1197649131279395
user_1014,23,18,15,22,22,21,21,31,111,0,113,10,11,0,8,ENGAGED,44.855000000000004,173.24091549295778,0.01,1702.13,276.6732116509569
user_4442,42,40,62,30,69,59,67,90,279,1,294,34,11,4,25,ENGAGED,11.91,27.317615176151783,0.0,459.57,55.94570443114614
user_3445,0,1,4,0,1,6,3,5,10,0,15,0,0,0,0,ENGAGED,67.99,57.050000000000004,2.55,109.87,34.4656595136998
user_9178,249,166,203,209,130,152,153,62,1200,0,1211,11,0,5,35,ENGAGED,7.85,52.584247226624086,0.0,1064.33,124.22634847351563
user_2716,19,17,14,22,9,19,9,12,97,0,102,3,0,0,4,ENGAGED,6.32,21.525137614678904,0.2,198.83,42.90689758532482
user_2794,9,7,7,7,31,8,4,15,58,0,46,16,2,0,9,ENGAGED,8.55,13.973424657534242,0.0,60.14,15.644335877667434
user_3022,8,11,15,2,3,7,14,11,49,0,45,7,1,0,7,ENGAGED,13.629999999999999,60.465833333333336,0.75,663.83,131.78041750683914
user_4282,5,18,14,30,9,14,6,29,67,0,74,11,4,0,7,ENGAGED,36.025000000000006,58.42291666666668,0.71,212.77,56.55660119536825
user_2787,20,28,28,26,26,22,40,41,149,0,141,21,12,0,16,ENGAGED,20.94,109.19642105263154,0.0,1531.92,213.4092427418561
user_6018,18,20,42,40,38,34,42,23,211,0,201,20,2,2,9,ENGAGED,14.385000000000002,39.30901709401712,0.0,595.75,83.04067941729251
user_8013,24,20,26,19,22,16,15,9,133,0,122,15,0,0,5,ENGAGED,17.475,64.60049295774648,0.0,950.0,164.6927798213607
user_557,22,8,15,11,24,4,21,26,79,0,94,2,3,0,6,ENGAGED,51.96,158.00257142857143,0.01,1276.6,242.44057614515242
user_3298,8,7,6,6,14,15,14,21,49,2,42,3,1,2,20,ENGAGED,5.025,13.319285714285716,0.0,79.53,18.820354485520788
user_3813,10,7,22,20,15,13,10,15,82,0,83,10,2,0,2,ENGAGED,3.98,13.777319587628861,0.0,198.83,27.689761213738976
user_8894,16,8,8,7,14,9,4,15,51,0,54,10,0,0,2,ENGAGED,24.78,35.69924242424241,0.0,170.21,35.11417313282295
user_567,176,130,211,216,155,146,199,247,986,0,1168,19,12,5,29,ENGAGED,35.0,66.83576642335771,0.0,770.0,107.21096347106223
user_3948,43,33,31,45,35,36,36,3,256,0,240,3,0,2,14,ENGAGED,10.0,59.34490347490348,0.0,3795.25,254.96111875087917
user_1901,63,49,73,65,47,52,43,30,362,0,341,23,5,7,16,ENGAGED,8.51,26.2311224489796,0.0,851.06,66.60340266697138
user_6299,29,71,38,38,15,19,13,48,175,0,177,21,12,0,13,ENGAGED,21.28,80.67385650224212,0.0,1276.6,158.8101197997979
user_6076,35,54,56,37,56,47,89,60,314,0,304,27,7,2,34,ENGAGED,5.25,18.292085561497345,0.0,1021.28,64.36001065082176
user_3098,4,23,7,26,5,12,6,19,64,0,66,7,3,0,7,ENGAGED,13.31,26.816144578313256,0.0,150.0,33.351146279028896
user_8818,61,52,50,61,78,44,82,53,375,0,382,8,2,18,18,ENGAGED,6.8149999999999995,69.60551401869158,0.0,1008.32,147.18332168479816
user_6732,12,8,15,6,3,7,8,13,46,0,38,15,1,1,4,ENGAGED,12.92,77.43389830508478,0.0,680.01,150.0074220464573
user_6580,15,20,12,21,6,13,16,30,73,1,97,1,0,0,4,ENGAGED,6.27,44.55291262135921,0.18,358.06,87.3124937450677
user_3963,64,47,49,37,38,38,35,64,244,0,267,16,7,0,18,ENGAGED,15.36,32.932337662337694,0.0,1025.49,91.8355081015152
user_5860,4,3,5,7,8,13,4,3,41,1,31,8,0,1,3,ENGAGED,7.76,23.020454545454545,0.0,250.0,47.46077533224064
user_2452,10,5,8,3,7,4,1,11,27,0,27,4,0,2,5,ENGAGED,12.530000000000001,33.53315789473684,0.0,272.0,66.94611500365428
user_2287,0,0,0,3,3,10,0,7,9,0,13,1,0,0,2,ENGAGED,20.105,48.221875,1.0,155.74,56.64634371475356
user_5424,1,1,2,3,3,4,3,7,10,0,16,0,0,0,1,ENGAGED,6.83,6.883529411764705,0.11,20.49,4.9409234222669225
user_1878,37,23,21,27,40,31,35,41,173,0,196,5,2,1,10,ENGAGED,10.395,30.66532710280375,0.0,297.87,49.332071662291256
user_1548,14,24,29,12,33,21,35,43,125,0,132,2,13,1,20,ENGAGED,68.365,234.83279761904754,0.0,4255.32,579.1060710571425
user_3459,4,3,4,23,14,8,10,25,41,0,47,0,13,4,2,ENGAGED,9.93,23.768636363636364,0.0,100.0,27.889210755656507
user_8362,17,13,17,4,14,13,11,11,78,0,82,2,0,0,5,ENGAGED,8.2,51.73348314606739,0.0,775.44,134.74358878407406
user_2015,15,4,13,11,28,9,6,13,73,0,81,1,1,0,3,ENGAGED,19.22,154.80220930232565,0.0,3186.87,449.1694743213527
user_191,80,71,94,94,59,55,56,24,485,0,471,31,2,0,5,ENGAGED,8.02,45.37528487229864,0.34,851.06,106.84662362326809
user_2679,28,17,10,16,13,16,16,16,100,0,92,12,3,0,9,ENGAGED,10.21,63.47801724137933,0.0,1702.13,211.41763932915524
user_304,45,30,30,24,24,42,28,33,190,0,174,28,5,0,16,ENGAGED,10.59,68.73022421524666,0.0,695.91,133.67167002422997
user_2513,1,7,1,9,9,9,1,29,8,1,11,1,24,0,0,ENGAGED,0.85,2.9359459459459445,0.01,41.45,7.025008683054917
user_7839,19,21,8,6,25,14,17,31,79,0,73,19,1,0,17,ENGAGED,8.665,33.293818181818175,0.0,347.44,77.08469596658091
user_5428,9,8,22,13,25,15,32,26,98,0,109,4,1,4,6,ENGAGED,7.775,48.289112903225785,0.0,626.61,106.0346109088385
user_1992,80,54,58,45,34,67,49,63,324,0,341,33,4,0,9,ENGAGED,3.3,20.497286821705423,0.0,446.45,42.407512081723944
user_9080,17,12,17,16,12,21,24,20,99,0,108,8,1,0,2,ENGAGED,9.02,23.586638655462185,0.85,229.79,32.81089944673746
user_5410,6,9,5,7,10,19,21,41,36,0,56,1,17,0,3,ENGAGED,42.55,120.4893506493507,0.0,558.64,154.33324302793667
user_1316,32,24,40,38,29,38,23,43,181,0,219,3,0,0,2,ENGAGED,9.26,27.105401785714275,0.74,851.06,79.90659148697647
user_6476,0,8,1,6,0,0,0,15,0,0,1,0,0,0,14,ENGAGED,8.51,14.297333333333334,0.01,42.55,13.002050644124601
user_8543,18,16,22,28,22,11,5,26,96,0,115,4,1,0,2,ENGAGED,47.019999999999996,69.95147540983602,0.0,686.82,91.2341378643694
user_3787,5,4,4,3,3,7,6,10,22,0,29,0,0,0,3,ENGAGED,121.49,221.95250000000001,0.85,817.02,231.5749504532374
user_8658,3,14,10,6,12,15,19,32,47,0,71,0,2,0,6,ENGAGED,119.91,259.392911392405,0.0,1276.6,307.54738181608366
user_5544,20,22,30,14,20,16,14,36,100,0,111,13,1,5,6,ENGAGED,13.504999999999999,24.79926470588238,0.01,159.07,31.95006628712425
user_9052,0,1,0,2,4,0,6,5,8,0,8,3,0,0,2,NOT_ENGAGED,11.06,55.24769230769231,0.85,212.77,86.82283562460648
user_8865,6,5,5,4,4,4,0,8,20,0,23,1,0,1,3,ENGAGED,56.765,49.42035714285714,0.0,170.21,51.58017997772392
user_9230,19,11,24,10,40,15,12,17,114,0,110,10,0,7,4,ENGAGED,6.14,201.68809160305335,0.0,12765.97,1468.937896680201
user_7602,0,1,4,1,0,2,6,5,9,0,12,1,0,0,1,NOT_ENGAGED,7.984999999999999,11.682857142857143,0.2,40.31,11.820566450419847
user_1781,24,15,28,21,14,15,16,27,106,0,122,2,0,0,9,ENGAGED,12.7,45.72684210526316,0.2,596.5,94.80145213988517
user_2773,33,50,42,40,55,26,39,69,216,0,244,24,0,0,17,ENGAGED,8.35,22.87663157894736,0.0,397.66,39.86738387534969
user_6526,15,23,30,29,41,40,47,17,208,1,195,9,3,1,16,ENGAGED,2.55,19.507111111111133,0.0,425.53,58.673619004314794
user_5187,11,12,20,22,6,17,10,22,76,0,86,0,8,1,3,ENGAGED,9.43,41.5461224489796,0.0,255.32,65.6944945304682
user_9764,11,3,14,4,3,10,13,11,47,0,26,27,1,0,4,ENGAGED,5.305,4.315689655172413,0.0,19.71,3.151343412817007
user_8906,50,56,58,90,35,45,58,78,314,0,342,30,1,0,19,ENGAGED,17.855,38.7861224489796,0.0,755.56,59.24300928913069
user_8280,11,18,19,10,12,6,11,16,71,0,67,5,5,0,10,NOT_ENGAGED,17.02,42.31839080459771,0.0,212.77,57.5019344239536
user_7958,6,10,22,15,9,7,10,14,65,0,65,12,0,0,2,ENGAGED,16.85,23.279999999999983,0.85,102.13,20.367022805228995
user_7919,5,2,16,7,6,9,7,15,37,1,33,4,3,1,10,ENGAGED,29.745,78.78846153846152,0.0,303.62,87.64064533784416
user_2137,0,7,0,5,2,3,0,4,13,0,16,0,0,0,1,NOT_ENGAGED,20.49,70.22647058823529,0.2,239.11,90.65662116891798
user_5355,38,8,22,39,29,30,25,34,157,0,167,9,2,4,9,ENGAGED,8.25,21.448534031413633,0.0,198.83,30.119452884309702
user_9266,133,143,115,140,146,105,186,108,860,5,876,63,0,0,24,ENGAGED,8.51,20.30042355371903,0.0,564.83,48.64864001077496
user_8122,1,9,6,2,1,0,0,7,12,0,11,2,2,0,4,ENGAGED,10.68,26.696842105263155,0.0,81.52,28.501942049355076
user_5628,28,1,30,9,29,32,38,57,110,0,162,1,1,0,3,ENGAGED,198.27,187.9145508982034,0.03,1322.83,199.17690345400493
user_1895,8,7,10,5,15,6,6,12,45,0,47,7,2,0,1,NOT_ENGAGED,85.11,945.2138596491228,0.59,5106.39,1297.6569068252463
user_4747,30,9,8,18,12,1,10,29,59,0,75,5,2,0,6,ENGAGED,8.395,16.23068181818183,0.0,216.78,31.421920373992904
user_8546,12,6,18,10,20,17,16,20,79,0,87,10,1,0,1,ENGAGED,2.58,5.184444444444446,0.0,39.77,7.942187050642431
user_6429,2,3,6,7,5,2,5,9,21,0,27,0,2,0,1,NOT_ENGAGED,22.695,77.12233333333332,0.85,429.07,127.09612513921223
user_994,18,20,13,7,26,35,18,30,107,0,128,2,0,2,5,ENGAGED,5.83,19.002919708029193,0.0,170.21,33.419903856318385
user_6070,10,0,8,22,2,1,9,30,22,0,26,2,8,0,16,NOT_ENGAGED,6.82,24.274999999999984,0.85,170.21,38.68021293308789
user_4871,12,11,16,12,10,22,16,13,86,0,92,2,0,0,5,ENGAGED,21.37,61.34636363636365,0.75,510.64,99.76169013852457
user_3981,5,0,1,8,5,9,0,12,16,0,21,1,2,0,4,ENGAGED,34.620000000000005,42.43678571428571,0.64,170.21,45.88635648542971
user_141,5,8,2,2,5,4,8,14,20,0,25,1,0,4,4,ENGAGED,25.529999999999998,235.12205882352947,0.0,2042.55,488.8705632917659
user_6740,20,6,21,7,11,3,17,4,81,0,80,4,0,1,0,ENGAGED,9.87,68.11423529411766,0.0,725.11,161.21687749423637
user_6906,59,53,45,37,65,49,45,46,307,0,341,2,0,1,9,ENGAGED,13.68,35.51359773371105,0.0,500.0,57.20546280064037
user_3441,4,0,0,4,0,0,0,7,1,0,2,0,2,0,4,NOT_ENGAGED,10.0,41.25,1.0,100.0,48.775725812861346
user_8506,25,29,30,51,31,29,31,24,202,0,207,15,0,0,4,ENGAGED,6.48,23.942787610619465,0.0,400.0,47.485749045549596
user_7254,18,7,21,8,10,4,11,17,62,0,72,3,0,0,4,ENGAGED,18.41,45.13911392405064,0.85,250.0,65.01875258466855
user_9773,1,1,0,0,1,3,0,4,2,0,4,0,0,0,2,NOT_ENGAGED,7.495,26.998333333333335,1.0,100.0,39.44221110265836
user_8597,20,22,8,14,9,34,13,44,76,0,100,15,0,0,5,ENGAGED,60.18,79.98766666666666,0.0,936.17,114.24549925661037
user_9030,0,6,4,0,0,0,0,4,6,0,9,0,0,0,1,NOT_ENGAGED,27.07,1613.855,1.0,5414.18,2503.089543261154
user_9570,3,10,0,3,1,2,5,10,14,0,20,3,0,0,1,ENGAGED,83.05,112.69916666666667,1.0,303.21,95.15877824739151
user_7491,2,3,4,2,0,7,6,3,21,0,20,2,0,0,2,ENGAGED,6.425000000000001,13.10291666666667,1.0,145.0,28.56324736123049
user_5260,11,9,16,20,16,14,10,23,73,1,85,4,2,0,4,ENGAGED,20.585,53.017187500000006,1.0,323.5,69.13776158706425
user_2639,26,17,34,34,24,17,35,7,180,0,180,3,0,3,1,ENGAGED,12.0,26.74074866310159,0.02,255.32,46.221435136775625
user_8354,8,4,12,6,16,14,19,13,66,0,74,2,1,0,2,ENGAGED,10.98,43.63493670886075,0.01,800.0,97.3549837381209
user_2930,8,4,4,1,7,9,8,7,34,0,39,0,0,0,2,ENGAGED,14.81,40.5280487804878,1.0,300.0,66.42255502536439
user_8318,0,3,1,7,2,3,0,5,11,0,13,3,0,0,0,NOT_ENGAGED,67.435,69.00125000000001,3.69,190.0,52.7281872594409
user_5517,6,0,1,2,4,7,13,6,27,0,23,8,0,0,2,ENGAGED,15.72,32.223939393939396,0.85,200.0,48.63006380698273
user_6021,5,5,0,3,2,7,2,4,20,0,18,5,0,0,1,ENGAGED,33.525,43.26,1.0,200.0,46.77086867401266
user_8440,57,57,47,75,58,48,44,56,330,0,369,2,5,1,9,ENGAGED,10.0,47.02422279792746,0.0,1100.0,132.43660265440644
user_8244,148,107,118,129,120,137,101,185,675,0,816,9,1,6,28,ENGAGED,9.075,24.102453488372067,0.0,665.0,51.09269389234741
user_7197,4,0,6,2,6,9,4,7,24,0,23,1,0,0,7,ENGAGED,5.7,97.4716129032258,0.0,1000.0,249.48833971546347
user_8487,31,35,33,27,18,19,18,26,155,0,161,9,9,0,2,ENGAGED,10.0,45.18784530386739,0.0,365.87,78.11896103094122
user_7668,10,23,20,14,12,8,8,16,79,0,92,2,0,0,1,ENGAGED,16.51,27.196631578947372,0.15,278.5,41.964876742609356
user_7249,8,0,9,2,4,0,0,12,11,0,16,2,0,0,5,ENGAGED,100.0,123.0204347826087,0.0,314.22,121.8096700325501
user_5174,0,2,0,5,0,11,2,6,14,0,9,8,2,0,1,NOT_ENGAGED,6.390000000000001,9.720500000000001,0.0,50.0,12.972054771700588
user_9261,4,2,10,13,11,17,7,16,48,0,52,9,0,0,3,ENGAGED,25.0,61.596875,1.0,500.0,97.97700528533487
user_2936,88,66,106,88,104,82,75,156,453,0,483,32,34,5,55,ENGAGED,47.66,868.1206403940892,0.0,17021.29,2089.3917376872023
user_8481,2,15,2,8,6,2,4,4,35,0,36,1,0,0,2,ENGAGED,14.38,51.157435897435896,0.55,698.91,119.96434384121127
user_9877,1,0,1,0,0,2,3,3,4,0,5,1,0,0,1,ENGAGED,17.35,59.15000000000001,1.0,200.0,72.159826773628
user_9228,27,13,22,16,23,15,24,28,112,0,131,2,2,1,4,ENGAGED,16.29,52.80849999999999,0.0,445.4,83.3621931190555
user_2086,1,21,10,30,5,26,7,27,73,0,86,7,2,0,5,ENGAGED,20.0,35.493399999999994,0.85,200.0,40.90525851503469
user_8678,59,23,58,60,46,39,55,50,290,0,311,16,0,3,10,ENGAGED,14.325,28.231088235294113,0.0,250.0,39.26353869041438
user_6704,14,4,4,6,8,13,7,7,49,0,35,10,0,0,11,ENGAGED,17.475,47.50267857142857,0.0,963.01,131.31742740385806
user_7506,257,140,231,165,223,214,206,452,984,0,1321,40,3,28,44,ENGAGED,4.26,37.55305013927584,0.0,2553.19,154.68655417455489
user_7943,8,10,7,8,7,10,8,9,49,0,48,7,0,1,2,ENGAGED,20.725,41.18620689655172,1.0,300.0,61.86163371356134
user_8329,0,3,0,2,1,2,2,3,7,0,9,0,0,0,1,NOT_ENGAGED,27.34,60.962,1.0,300.0,91.74128415156274
user_9046,6,1,5,13,10,2,1,5,33,0,30,5,0,0,3,ENGAGED,6.0649999999999995,35.7621052631579,0.0,218.63,69.618445992963
user_8453,0,1,6,2,0,2,0,3,8,0,10,0,0,0,1,ENGAGED,10.62,18.57272727272727,0.11,100.0,27.874160109646027
user_9256,15,6,8,9,4,5,6,17,36,0,41,3,3,1,5,ENGAGED,3.9,9.036603773584904,0.0,50.0,12.998665899503248
user_9836,12,21,21,31,12,16,4,34,83,0,107,0,4,0,6,ENGAGED,18.4,57.54290598290599,0.04,295.0,73.66652429582443
user_6582,182,245,234,257,177,256,186,398,1139,1,1326,153,7,6,44,ENGAGED,4.1,22.30085881587499,0.0,851.06,49.63237739864094
user_9859,61,51,58,64,35,70,54,47,346,0,376,5,1,4,7,ENGAGED,10.0,40.9323409669211,0.0,1300.0,127.55056577173443
user_9490,4,8,6,12,7,9,6,5,47,0,51,0,0,0,1,ENGAGED,12.915,70.02807692307695,1.0,1600.0,226.46415837302337
user_839,7,0,1,4,35,6,14,18,49,0,62,2,0,0,3,ENGAGED,19.88,52.420149253731346,0.2,300.0,75.80155550279989
user_8389,76,89,107,71,54,97,64,56,502,0,522,11,1,0,24,ENGAGED,2.81,39.65625448028679,0.0,1070.21,102.49421554700443
user_2557,55,35,43,16,32,40,41,29,233,0,248,9,1,0,4,ENGAGED,6.895,33.527748091603044,0.0,447.84,64.47025402692664
user_7099,44,23,73,39,33,58,56,42,284,0,311,9,0,0,6,ENGAGED,7.535,25.161871165644186,0.0,340.43,54.2260169847134
user_300,0,0,0,2,0,5,1,5,3,0,6,0,0,0,2,ENGAGED,220.0,279.5,1.0,677.0,307.4545262543482
user_5852,50,8,42,46,44,35,47,9,263,0,252,6,0,1,13,ENGAGED,9.675,60.247720588235325,0.0,2500.0,289.7825932598588
user_3740,10,16,9,11,6,12,11,22,53,0,60,10,2,0,3,ENGAGED,51.9,104.38399999999999,1.0,500.0,128.95219862309338
user_9293,18,4,4,4,8,3,6,10,37,0,38,5,2,0,2,ENGAGED,10.0,23.88106382978722,1.0,100.0,28.957712814591538
user_9825,34,19,24,22,26,20,15,43,117,0,133,22,0,1,4,ENGAGED,9.399999999999999,29.11787499999999,0.0,500.0,70.61526288762707
user_9411,3,0,1,7,8,5,17,7,34,0,19,14,0,0,8,ENGAGED,10.12,16.48829268292683,0.0,50.14,16.0378796763224
user_9903,13,3,8,7,18,10,8,14,53,0,61,4,0,0,2,ENGAGED,7.04,9.587462686567164,0.44,90.0,12.990623814923568
user_9688,3,7,0,4,5,4,5,7,21,0,17,7,0,0,4,ENGAGED,4.73,7.62607142857143,0.0,20.0,7.420312631571836
user_1160,39,18,56,26,34,21,22,65,151,0,143,38,3,0,32,ENGAGED,7.46,30.901249999999997,0.0,336.52,52.92160163700246
user_8270,55,51,70,90,46,54,42,55,353,0,368,3,0,13,24,ENGAGED,5.9399999999999995,208626.63507352932,0.0,85106453.19,4213395.669709675
user_9871,89,96,72,165,97,60,74,70,583,0,623,8,4,10,8,ENGAGED,5.8,13.703246554364485,0.93,200.0,27.202194903019816
user_2960,22,22,19,21,23,29,23,31,128,0,142,9,1,0,7,ENGAGED,28.85,55.60157232704403,0.0,500.0,76.64109759076527
user_271,24,36,38,12,23,38,42,31,182,0,197,10,1,0,5,ENGAGED,20.0,106.03230046948363,0.08,2025.36,291.24843676455345
user_5222,5,8,15,3,10,18,28,37,50,0,70,0,16,0,1,ENGAGED,81.03,282.4903448275862,1.0,2277.15,474.9240527838851
user_8763,7,10,16,10,14,4,12,13,60,0,71,0,0,0,2,ENGAGED,8.51,21.184657534246572,0.85,297.87,47.0962950324531
user_8195,5,4,1,4,6,7,2,9,20,0,24,2,0,0,3,ENGAGED,42.94,78.91586206896554,1.0,300.0,80.16477074114475
user_8614,8,7,14,15,12,7,9,12,60,0,67,0,2,1,2,ENGAGED,10.0,110.4488888888889,0.0,1531.92,280.22895435322704
user_4319,61,12,28,17,28,45,22,58,155,0,200,9,2,0,2,ENGAGED,17.87,68.13507042253534,0.01,852.0,121.81442580641632
user_7151,3,7,1,4,3,4,3,4,21,0,18,6,0,0,1,NOT_ENGAGED,8.32,36.1624,1.0,300.0,65.36258666597173
user_7402,25,2,8,6,15,15,14,17,68,0,69,7,0,1,8,ENGAGED,13.5,47.60058823529411,0.0,425.53,89.4959060430106
user_8663,1,2,0,2,2,4,0,3,8,0,10,0,0,0,1,ENGAGED,25.0,18.727272727272727,1.0,30.0,10.75926585869974
user_8659,0,0,0,5,1,2,0,3,5,0,6,1,0,0,1,NOT_ENGAGED,7.89,10.54,1.0,20.0,7.517796029612478
user_6876,15,13,28,33,24,18,20,37,114,0,142,1,0,3,5,ENGAGED,40.85,85.0215894039735,0.0,595.75,124.22659317066652
user_3139,51,21,59,65,56,59,63,19,355,0,347,5,0,1,21,ENGAGED,7.66,101.50497326203211,0.0,5444.17,439.2503151136937
user_8727,10,5,10,1,4,0,1,15,16,1,26,0,2,0,2,ENGAGED,863.0,1295.4945161290325,0.0,3800.0,1398.7756492753192
user_3102,8,9,0,0,6,6,7,6,30,0,35,0,0,0,1,NOT_ENGAGED,23.990000000000002,100.40916666666668,1.0,990.0,211.6062490216203
user_8847,3,4,8,13,7,14,12,8,53,0,56,0,1,0,4,ENGAGED,20.92,61.41819672131148,0.2,500.0,125.80754489176707
user_8252,1,1,1,3,1,0,6,3,10,0,11,1,0,0,1,NOT_ENGAGED,10.0,78.67538461538462,1.0,500.0,146.12018025215778
user_8937,12,13,1,17,26,6,13,41,47,0,64,14,5,0,5,ENGAGED,20.37,42.98909090909089,0.0,200.0,45.95268787896945
user_9309,10,7,16,4,14,9,7,8,59,0,63,3,0,0,1,NOT_ENGAGED,12.68,33.18910447761195,1.0,315.01,60.95481960041571
user_5238,20,11,12,10,13,13,7,22,64,0,80,2,1,0,3,NOT_ENGAGED,7.505,22.511279069767443,0.03,170.46,39.43378580672436
user_3420,4,4,2,4,7,12,7,5,35,0,32,7,0,0,1,NOT_ENGAGED,7.345,13.499750000000002,0.61,220.0,33.9922542826737
user_2433,96,88,90,92,97,66,99,26,602,0,603,10,3,0,12,ENGAGED,1.0,18.87493630573257,0.0,500.0,62.1411323031644
user_4932,5,6,4,4,2,12,21,15,39,0,39,7,1,3,4,ENGAGED,21.2,88.11833333333334,0.0,899.0,172.87144273206073
user_5759,4,0,0,15,15,4,14,17,35,0,40,1,1,1,9,ENGAGED,170.21,157.58192307692303,0.0,302.13,76.9038689977136
user_9965,12,19,8,20,19,26,17,16,105,0,107,9,1,0,4,ENGAGED,17.12,57.988181818181786,0.09,1100.0,154.03582987409132
user_87,5,2,0,0,1,4,5,7,10,0,15,2,0,0,0,NOT_ENGAGED,50.0,100.61176470588236,3.85,505.0,123.7294391623965
user_6071,100,130,117,127,83,105,91,163,590,0,624,89,3,5,32,ENGAGED,8.51,16.941301460823446,0.0,340.43,33.16729275470474
user_6668,22,13,17,37,33,36,19,26,151,0,158,9,1,0,9,ENGAGED,25.02,74.95621468926551,0.0,956.6,161.73721825927726
user_6655,147,85,122,47,126,122,70,18,701,0,638,12,1,7,61,ENGAGED,0.86,99.23158553546595,0.0,3036.2,323.3709767347998
user_9652,185,149,211,191,140,134,105,92,1023,0,1062,12,8,6,27,ENGAGED,3.9,17.54310313901345,0.0,1100.0,54.86310101697234
