user_id,num_notifications,num_notified_15,num_notified_30,num_notified_45,num_notified_60,num_notified_90,num_notified_180,num_channles_of_com,num_reasons_com
user_6756,36,36.0,36.0,36.0,36.0,36.0,8.0,2,5
user_183,14,14.0,14.0,14.0,14.0,12.0,6.0,2,4
user_4475,6,6.0,6.0,6.0,6.0,6.0,0.0,2,3
user_6599,14,14.0,14.0,14.0,14.0,13.0,6.0,2,7
user_7478,8,8.0,8.0,8.0,8.0,8.0,0.0,2,3
user_4734,7,7.0,7.0,7.0,7.0,6.0,0.0,2,3
user_5152,8,8.0,8.0,8.0,8.0,8.0,3.0,2,3
user_3710,10,10.0,10.0,10.0,10.0,9.0,0.0,2,4
user_4288,8,8.0,8.0,7.0,7.0,7.0,0.0,2,4
user_1543,14,14.0,14.0,14.0,14.0,13.0,6.0,2,5
user_6813,13,13.0,13.0,13.0,13.0,13.0,3.0,2,6
user_8876,9,9.0,9.0,9.0,9.0,9.0,3.0,2,5
user_7249,9,9.0,9.0,9.0,9.0,7.0,2.0,2,6
user_4413,9,9.0,8.0,8.0,8.0,7.0,2.0,2,5
user_5966,8,8.0,8.0,8.0,8.0,6.0,2.0,2,5
user_4005,10,10.0,10.0,9.0,9.0,8.0,3.0,2,5
user_5236,8,8.0,8.0,8.0,8.0,8.0,3.0,2,4
user_3487,9,9.0,9.0,9.0,9.0,8.0,1.0,2,4
user_2464,19,19.0,19.0,19.0,19.0,17.0,6.0,2,7
user_9455,9,9.0,9.0,9.0,9.0,8.0,3.0,2,5
user_8135,11,11.0,11.0,11.0,11.0,10.0,3.0,2,6
user_5642,7,7.0,7.0,7.0,7.0,6.0,0.0,2,3
user_7103,12,12.0,12.0,12.0,12.0,12.0,3.0,2,6
user_4659,8,8.0,8.0,7.0,7.0,6.0,0.0,2,5
user_5123,36,36.0,36.0,36.0,36.0,28.0,3.0,2,7
user_5425,18,18.0,18.0,18.0,18.0,17.0,12.0,3,6
user_2862,9,9.0,9.0,9.0,9.0,8.0,0.0,2,3
user_6365,13,13.0,13.0,13.0,13.0,7.0,0.0,2,4
user_1776,16,16.0,16.0,16.0,16.0,8.0,7.0,2,5
user_711,7,7.0,7.0,7.0,7.0,2.0,2.0,2,3
user_8773,25,25.0,25.0,25.0,25.0,3.0,3.0,2,6
user_6146,9,9.0,9.0,9.0,9.0,1.0,0.0,2,4
user_4385,13,13.0,13.0,12.0,12.0,5.0,4.0,3,5
user_644,10,10.0,10.0,10.0,10.0,3.0,2.0,2,5
user_5735,9,9.0,9.0,9.0,9.0,4.0,4.0,3,4
user_14,11,11.0,11.0,10.0,10.0,4.0,2.0,2,8
user_8427,6,6.0,6.0,6.0,6.0,0.0,0.0,2,3
user_789,22,22.0,22.0,22.0,22.0,9.0,8.0,2,6
user_56,10,10.0,10.0,10.0,10.0,4.0,3.0,2,5
user_3662,13,13.0,13.0,13.0,12.0,4.0,4.0,2,5
user_6802,11,11.0,11.0,11.0,11.0,6.0,6.0,2,6
user_7633,3,3.0,3.0,3.0,1.0,0.0,0.0,2,3
user_4874,5,5.0,4.0,4.0,1.0,1.0,1.0,2,4
user_7762,9,9.0,9.0,9.0,9.0,9.0,1.0,2,2
user_8001,6,6.0,6.0,6.0,6.0,3.0,0.0,2,5
user_6582,6,6.0,6.0,6.0,6.0,6.0,2.0,2,5
user_1891,5,5.0,5.0,5.0,5.0,3.0,0.0,2,5
user_2884,9,9.0,9.0,9.0,8.0,7.0,2.0,2,6
user_5842,3,3.0,3.0,3.0,3.0,2.0,1.0,1,3
user_441,9,9.0,9.0,9.0,9.0,6.0,2.0,2,7
user_9435,7,7.0,7.0,7.0,7.0,6.0,1.0,2,5
user_2094,14,14.0,14.0,14.0,14.0,12.0,9.0,3,6
user_6619,22,22.0,22.0,22.0,22.0,18.0,0.0,2,4
user_4444,58,58.0,58.0,58.0,58.0,49.0,0.0,2,3
user_8097,6,6.0,6.0,6.0,6.0,5.0,1.0,2,5
user_8254,8,8.0,8.0,8.0,8.0,7.0,3.0,2,6
user_8631,5,5.0,5.0,5.0,5.0,4.0,0.0,2,4
user_3899,7,7.0,6.0,6.0,6.0,5.0,0.0,2,6
user_3769,6,6.0,6.0,6.0,5.0,3.0,1.0,2,4
user_157,7,7.0,7.0,7.0,7.0,7.0,1.0,2,5
user_3578,6,6.0,6.0,6.0,5.0,4.0,1.0,2,4
user_2210,5,5.0,5.0,5.0,5.0,4.0,0.0,2,4
user_3335,8,8.0,8.0,8.0,7.0,6.0,2.0,2,5
user_5671,5,4.0,4.0,4.0,4.0,2.0,0.0,2,4
user_6073,7,7.0,7.0,7.0,7.0,5.0,2.0,2,4
user_3272,4,4.0,4.0,4.0,4.0,2.0,0.0,2,3
user_7096,24,24.0,24.0,24.0,24.0,15.0,0.0,2,4
user_1237,37,25.0,19.0,19.0,19.0,16.0,5.0,2,5
user_4296,5,5.0,5.0,5.0,5.0,5.0,0.0,2,4
user_6845,8,8.0,8.0,8.0,6.0,5.0,1.0,2,6
user_9318,12,12.0,12.0,12.0,12.0,11.0,1.0,2,4
user_5541,10,10.0,10.0,10.0,10.0,10.0,7.0,2,4
user_5872,4,4.0,4.0,3.0,3.0,2.0,0.0,2,4
user_5598,7,6.0,6.0,6.0,6.0,4.0,2.0,2,5
user_9802,6,6.0,6.0,6.0,6.0,4.0,2.0,3,4
user_4173,11,11.0,11.0,11.0,11.0,11.0,7.0,3,4
user_6967,8,8.0,8.0,8.0,8.0,7.0,6.0,2,5
user_9762,9,9.0,9.0,9.0,9.0,7.0,4.0,2,5
user_2486,16,16.0,16.0,16.0,16.0,15.0,0.0,2,4
user_8957,9,9.0,9.0,9.0,9.0,9.0,6.0,2,6
user_7743,9,7.0,7.0,7.0,7.0,7.0,3.0,2,6
user_6864,7,7.0,7.0,7.0,7.0,7.0,5.0,2,4
user_2358,6,6.0,6.0,6.0,6.0,5.0,0.0,2,4
user_9812,7,7.0,7.0,7.0,7.0,4.0,3.0,2,5
user_4368,7,7.0,6.0,6.0,6.0,6.0,3.0,2,5
user_419,9,9.0,9.0,9.0,9.0,8.0,3.0,2,7
user_4507,13,13.0,10.0,10.0,10.0,9.0,5.0,3,9
user_9292,5,5.0,5.0,5.0,5.0,4.0,0.0,2,4
user_4448,12,12.0,11.0,11.0,11.0,11.0,7.0,2,8
user_9099,3,3.0,3.0,3.0,3.0,2.0,0.0,2,3
user_8636,6,6.0,6.0,6.0,6.0,4.0,2.0,3,4
user_813,13,13.0,13.0,13.0,13.0,12.0,6.0,3,8
user_9940,6,6.0,6.0,6.0,6.0,3.0,1.0,2,5
user_6935,11,11.0,11.0,11.0,11.0,9.0,4.0,2,6
user_4771,6,6.0,6.0,5.0,5.0,5.0,0.0,2,5
user_7255,7,7.0,7.0,7.0,7.0,7.0,3.0,2,4
user_4436,2,2.0,2.0,2.0,2.0,2.0,0.0,1,2
user_7799,8,8.0,8.0,8.0,8.0,8.0,2.0,2,6
user_8646,3,3.0,3.0,3.0,3.0,2.0,0.0,2,3
user_4503,10,10.0,10.0,9.0,9.0,8.0,6.0,2,7
user_7341,5,5.0,5.0,5.0,5.0,3.0,1.0,2,5
user_9768,10,10.0,10.0,10.0,10.0,8.0,6.0,2,4
user_7174,7,7.0,7.0,6.0,5.0,4.0,0.0,2,5
user_8496,4,4.0,4.0,4.0,4.0,4.0,2.0,3,3
user_5994,3,3.0,3.0,3.0,3.0,3.0,1.0,2,3
user_1137,5,5.0,5.0,5.0,5.0,5.0,2.0,2,3
user_509,7,7.0,7.0,7.0,7.0,6.0,0.0,2,2
user_2730,6,6.0,6.0,6.0,5.0,4.0,0.0,2,4
user_8227,2,2.0,2.0,2.0,2.0,2.0,0.0,2,2
user_8872,3,3.0,3.0,3.0,3.0,3.0,1.0,1,3
user_6345,3,3.0,3.0,3.0,3.0,2.0,0.0,2,3
user_540,16,16.0,16.0,16.0,16.0,15.0,1.0,2,5
user_61,41,36.0,36.0,30.0,30.0,29.0,4.0,2,6
user_7396,6,6.0,6.0,6.0,6.0,6.0,1.0,2,4
user_7208,4,4.0,4.0,4.0,4.0,3.0,1.0,2,4
user_436,11,11.0,11.0,11.0,11.0,10.0,7.0,3,5
user_7890,6,6.0,6.0,6.0,6.0,6.0,0.0,2,3
user_54,1,1.0,1.0,1.0,1.0,1.0,0.0,1,1
user_8938,6,6.0,6.0,6.0,6.0,6.0,5.0,2,3
user_7477,13,13.0,13.0,13.0,13.0,11.0,6.0,2,7
user_8629,12,12.0,12.0,12.0,12.0,11.0,4.0,2,5
user_3890,4,4.0,4.0,4.0,4.0,4.0,1.0,2,3
user_8540,8,8.0,8.0,8.0,8.0,8.0,2.0,2,6
user_9386,6,6.0,6.0,6.0,6.0,5.0,2.0,2,6
user_5738,5,4.0,4.0,4.0,4.0,4.0,0.0,2,4
user_4318,6,6.0,5.0,5.0,5.0,5.0,2.0,3,4
user_1584,9,9.0,9.0,9.0,9.0,6.0,2.0,2,7
user_3256,8,8.0,8.0,8.0,8.0,7.0,1.0,2,6
user_2717,11,11.0,11.0,11.0,11.0,10.0,6.0,3,6
user_431,8,8.0,8.0,8.0,8.0,7.0,1.0,2,5
user_6134,5,5.0,5.0,5.0,5.0,3.0,2.0,2,3
user_8308,1,1.0,1.0,1.0,1.0,1.0,0.0,1,1
user_833,20,20.0,20.0,20.0,20.0,15.0,1.0,2,5
user_6945,4,4.0,4.0,4.0,4.0,4.0,0.0,2,3
user_1530,10,10.0,10.0,10.0,10.0,9.0,7.0,2,5
user_5376,6,5.0,4.0,4.0,4.0,4.0,1.0,2,5
user_7956,12,11.0,11.0,11.0,11.0,10.0,4.0,3,7
user_5522,6,6.0,6.0,5.0,5.0,4.0,3.0,2,4
user_2313,7,7.0,7.0,7.0,7.0,6.0,1.0,2,4
user_9514,14,12.0,9.0,9.0,9.0,8.0,1.0,2,5
user_5793,12,12.0,12.0,12.0,12.0,9.0,0.0,2,5
user_3428,8,8.0,8.0,8.0,7.0,6.0,1.0,2,5
user_3257,5,5.0,5.0,5.0,4.0,4.0,1.0,2,4
user_9267,6,6.0,6.0,6.0,6.0,4.0,3.0,1,5
user_8519,4,4.0,4.0,4.0,4.0,4.0,2.0,2,4
user_6724,8,8.0,8.0,8.0,8.0,8.0,4.0,3,6
user_9286,3,3.0,3.0,3.0,3.0,2.0,0.0,2,3
user_9147,7,7.0,7.0,7.0,7.0,5.0,4.0,2,6
user_5314,7,7.0,7.0,7.0,7.0,4.0,1.0,2,6
user_9178,4,4.0,4.0,4.0,4.0,3.0,0.0,2,4
user_6249,8,8.0,8.0,8.0,8.0,8.0,5.0,2,5
user_6219,1,1.0,1.0,1.0,1.0,1.0,0.0,1,1
user_9067,13,13.0,13.0,13.0,13.0,13.0,4.0,2,3
user_7441,15,15.0,15.0,15.0,15.0,13.0,0.0,2,4
user_9586,9,9.0,9.0,9.0,9.0,8.0,5.0,3,8
user_5752,6,6.0,6.0,6.0,6.0,5.0,0.0,2,3
user_8378,6,6.0,6.0,6.0,6.0,4.0,2.0,2,4
user_2590,11,11.0,11.0,11.0,10.0,9.0,4.0,2,7
user_3647,6,6.0,6.0,6.0,6.0,5.0,3.0,2,6
user_1557,9,9.0,9.0,8.0,8.0,6.0,2.0,2,7
user_9890,12,12.0,12.0,12.0,12.0,9.0,0.0,2,4
user_1069,7,7.0,7.0,7.0,7.0,5.0,2.0,2,5
user_418,6,6.0,6.0,6.0,6.0,5.0,0.0,2,5
user_4040,4,4.0,4.0,3.0,3.0,2.0,1.0,2,4
user_8333,3,3.0,3.0,3.0,3.0,3.0,1.0,2,2
user_7494,4,4.0,4.0,4.0,4.0,4.0,3.0,1,3
user_404,5,5.0,5.0,5.0,5.0,5.0,1.0,2,4
user_809,10,10.0,10.0,10.0,10.0,9.0,3.0,2,6
user_8062,7,7.0,7.0,7.0,7.0,7.0,2.0,2,6
user_2110,7,7.0,7.0,7.0,6.0,6.0,0.0,2,5
user_4032,8,8.0,7.0,7.0,7.0,7.0,3.0,2,4
user_5685,12,11.0,11.0,11.0,11.0,9.0,3.0,2,7
user_3326,8,8.0,8.0,8.0,7.0,6.0,3.0,2,5
user_5850,3,3.0,3.0,3.0,3.0,2.0,0.0,2,3
user_9821,5,5.0,5.0,5.0,5.0,4.0,2.0,2,5
user_6406,6,6.0,6.0,6.0,6.0,3.0,0.0,2,5
user_3114,8,8.0,8.0,8.0,8.0,7.0,3.0,2,5
user_6258,8,8.0,8.0,7.0,7.0,4.0,3.0,2,5
user_6356,9,8.0,8.0,8.0,8.0,8.0,3.0,2,7
user_7624,8,8.0,8.0,8.0,8.0,7.0,2.0,2,6
user_9207,8,8.0,8.0,8.0,8.0,8.0,5.0,3,5
user_3465,9,8.0,8.0,8.0,8.0,7.0,3.0,2,6
user_5485,12,12.0,12.0,11.0,11.0,8.0,0.0,2,4
user_5506,9,8.0,8.0,8.0,8.0,5.0,3.0,2,6
user_9656,5,5.0,5.0,5.0,5.0,3.0,1.0,2,5
user_7456,2,2.0,2.0,2.0,2.0,1.0,0.0,1,2
user_9449,4,4.0,4.0,4.0,4.0,3.0,0.0,2,4
user_9946,4,4.0,4.0,4.0,4.0,3.0,2.0,2,4
user_9492,20,20.0,20.0,20.0,20.0,18.0,9.0,1,5
user_7833,5,5.0,5.0,5.0,5.0,3.0,1.0,2,5
user_4009,5,5.0,4.0,4.0,4.0,4.0,0.0,2,4
user_7630,7,7.0,7.0,7.0,7.0,5.0,4.0,2,4
user_2429,7,7.0,7.0,7.0,7.0,6.0,2.0,2,6
user_9904,10,10.0,10.0,10.0,10.0,8.0,4.0,3,6
user_4245,8,8.0,7.0,7.0,7.0,7.0,3.0,3,5
user_7813,6,5.0,5.0,5.0,5.0,4.0,1.0,2,6
user_4976,10,10.0,9.0,9.0,9.0,9.0,3.0,2,7
user_4891,4,4.0,3.0,3.0,3.0,3.0,0.0,2,3
user_8835,12,12.0,12.0,12.0,12.0,12.0,8.0,3,3
user_4361,5,5.0,5.0,4.0,4.0,3.0,0.0,2,5
user_4310,4,4.0,4.0,4.0,4.0,4.0,0.0,2,3
user_5339,5,4.0,4.0,4.0,4.0,3.0,0.0,2,4
user_5141,5,5.0,5.0,5.0,5.0,4.0,4.0,2,4
user_8738,8,8.0,8.0,8.0,8.0,4.0,4.0,1,5
user_4311,15,15.0,15.0,15.0,15.0,9.0,0.0,2,3
user_8516,5,5.0,5.0,5.0,5.0,4.0,2.0,2,4
user_5702,3,3.0,3.0,3.0,3.0,2.0,1.0,2,3
user_472,11,11.0,11.0,11.0,11.0,4.0,0.0,2,5
user_1680,7,7.0,7.0,7.0,7.0,4.0,3.0,2,6
user_2776,8,8.0,8.0,8.0,7.0,5.0,2.0,2,4
user_9896,15,15.0,15.0,15.0,15.0,10.0,3.0,2,6
user_1638,16,16.0,16.0,16.0,16.0,6.0,5.0,3,6
user_2511,9,9.0,9.0,9.0,9.0,6.0,1.0,2,8
user_7957,6,4.0,4.0,4.0,4.0,1.0,0.0,2,4
user_2733,24,24.0,24.0,24.0,24.0,19.0,8.0,2,6
user_2380,7,7.0,7.0,7.0,6.0,4.0,2.0,3,4
user_7482,15,15.0,15.0,15.0,15.0,4.0,3.0,2,5
user_9520,9,9.0,9.0,9.0,9.0,4.0,2.0,3,4
user_7308,5,5.0,5.0,5.0,5.0,3.0,3.0,1,4
user_9569,7,7.0,7.0,7.0,7.0,6.0,4.0,3,3
user_5295,13,12.0,12.0,12.0,12.0,11.0,9.0,3,5
user_4703,14,14.0,13.0,13.0,13.0,12.0,7.0,3,6
user_2397,11,11.0,11.0,11.0,11.0,10.0,8.0,3,4
user_2411,15,15.0,15.0,15.0,15.0,13.0,9.0,3,7
user_1119,12,12.0,12.0,12.0,12.0,11.0,8.0,3,4
user_2423,12,12.0,12.0,12.0,12.0,11.0,7.0,3,5
user_6639,23,23.0,23.0,23.0,23.0,18.0,10.0,3,5
user_1115,12,12.0,12.0,12.0,12.0,11.0,7.0,3,5
user_2720,13,13.0,13.0,13.0,12.0,11.0,6.0,3,5
user_5124,12,11.0,11.0,11.0,11.0,11.0,7.0,3,5
user_6212,8,8.0,8.0,8.0,8.0,8.0,8.0,2,2
user_9526,7,7.0,7.0,7.0,7.0,7.0,7.0,3,2
user_6002,15,14.0,14.0,14.0,14.0,14.0,11.0,3,6
user_9158,9,9.0,9.0,9.0,9.0,8.0,7.0,3,3
user_8316,17,17.0,17.0,17.0,17.0,17.0,12.0,3,6
user_3964,9,9.0,9.0,9.0,9.0,8.0,5.0,3,5
user_6357,7,7.0,7.0,7.0,7.0,5.0,4.0,3,3
user_2851,12,12.0,12.0,12.0,12.0,10.0,8.0,3,5
user_215,15,15.0,15.0,15.0,15.0,13.0,9.0,3,7
user_4578,11,11.0,11.0,10.0,10.0,9.0,7.0,3,5
user_2236,18,18.0,17.0,17.0,17.0,15.0,11.0,3,8
user_8967,10,10.0,10.0,9.0,9.0,8.0,7.0,3,6
user_8718,12,12.0,12.0,12.0,12.0,11.0,9.0,3,4
user_4720,13,13.0,13.0,12.0,12.0,8.0,6.0,3,5
user_6115,7,7.0,7.0,7.0,7.0,7.0,7.0,2,1
user_415,15,15.0,15.0,15.0,15.0,14.0,9.0,3,6
user_6991,10,10.0,10.0,10.0,10.0,9.0,6.0,3,4
user_7802,16,16.0,16.0,16.0,16.0,16.0,10.0,3,7
user_8595,21,21.0,21.0,21.0,21.0,20.0,19.0,3,4
user_3985,11,11.0,10.0,10.0,10.0,9.0,9.0,3,5
user_259,12,12.0,12.0,11.0,11.0,10.0,6.0,3,7
user_8511,13,13.0,13.0,13.0,13.0,11.0,10.0,3,5
user_6544,8,7.0,7.0,7.0,7.0,4.0,3.0,3,5
user_4259,7,7.0,6.0,6.0,6.0,5.0,4.0,3,4
user_8665,12,12.0,12.0,12.0,12.0,10.0,9.0,3,6
user_4183,16,16.0,15.0,15.0,15.0,14.0,9.0,3,8
user_7839,14,14.0,14.0,14.0,14.0,14.0,11.0,3,5
user_3717,12,12.0,12.0,12.0,12.0,10.0,7.0,3,3
user_8702,7,7.0,7.0,7.0,7.0,7.0,7.0,2,1
user_9808,15,15.0,15.0,15.0,15.0,12.0,10.0,3,5
user_4085,11,11.0,11.0,10.0,10.0,9.0,7.0,3,5
user_6113,16,16.0,16.0,16.0,16.0,13.0,8.0,3,8
user_9682,7,7.0,7.0,7.0,7.0,6.0,6.0,3,2
user_6179,14,14.0,14.0,14.0,14.0,13.0,12.0,3,6
user_1546,7,7.0,7.0,7.0,7.0,5.0,5.0,3,4
user_6301,11,11.0,11.0,11.0,11.0,9.0,5.0,3,5
user_3331,19,19.0,19.0,19.0,19.0,18.0,16.0,3,4
user_3192,11,11.0,11.0,11.0,11.0,9.0,8.0,3,4
user_5238,11,11.0,11.0,11.0,11.0,10.0,9.0,3,3
user_7075,6,6.0,6.0,6.0,6.0,5.0,4.0,3,3
user_8548,12,12.0,12.0,12.0,12.0,12.0,11.0,3,4
user_7007,10,10.0,10.0,10.0,10.0,8.0,7.0,2,4
user_4969,6,6.0,6.0,6.0,6.0,5.0,4.0,2,2
user_3595,7,7.0,7.0,7.0,1.0,1.0,1.0,2,4
user_4122,9,9.0,9.0,7.0,0.0,0.0,0.0,2,3
user_4102,4,4.0,4.0,4.0,0.0,0.0,0.0,2,2
user_3088,9,9.0,9.0,9.0,5.0,4.0,4.0,2,4
user_9082,4,4.0,4.0,4.0,3.0,3.0,3.0,1,3
user_1570,7,7.0,5.0,5.0,5.0,5.0,4.0,3,3
user_5587,7,5.0,3.0,3.0,3.0,3.0,3.0,1,3
user_2666,5,5.0,0.0,0.0,0.0,0.0,0.0,2,2
user_6517,10,7.0,4.0,4.0,4.0,4.0,4.0,1,3
user_6860,10,2.0,0.0,0.0,0.0,0.0,0.0,2,2
user_8188,3,3.0,0.0,0.0,0.0,0.0,0.0,1,1
user_5840,11,7.0,2.0,2.0,2.0,2.0,2.0,2,4
user_3894,10,0.0,0.0,0.0,0.0,0.0,0.0,2,2
user_9987,5,0.0,0.0,0.0,0.0,0.0,0.0,2,2
user_4123,5,0.0,0.0,0.0,0.0,0.0,0.0,2,2
user_379,4,4.0,4.0,4.0,4.0,4.0,3.0,1,2
user_6571,9,9.0,9.0,9.0,9.0,7.0,7.0,3,3
user_4253,6,6.0,6.0,6.0,6.0,6.0,2.0,2,3
user_3463,10,10.0,10.0,10.0,9.0,8.0,6.0,3,3
user_2581,7,7.0,7.0,7.0,7.0,6.0,3.0,2,4
user_6444,4,4.0,4.0,4.0,4.0,4.0,2.0,1,2
user_550,8,8.0,8.0,8.0,8.0,7.0,4.0,2,4
user_4708,7,7.0,7.0,7.0,7.0,6.0,2.0,2,4
user_1276,6,6.0,6.0,6.0,6.0,4.0,3.0,2,4
user_999,6,6.0,6.0,6.0,6.0,5.0,4.0,2,2
user_1992,9,9.0,9.0,9.0,9.0,7.0,5.0,2,6
user_238,11,11.0,11.0,11.0,11.0,10.0,6.0,2,3
user_9060,9,9.0,9.0,9.0,9.0,9.0,7.0,3,3
user_7020,13,13.0,13.0,13.0,13.0,13.0,11.0,3,3
user_2132,11,11.0,11.0,11.0,10.0,9.0,4.0,2,4
user_8971,8,8.0,8.0,8.0,8.0,7.0,5.0,3,3
user_7051,6,6.0,6.0,6.0,6.0,6.0,4.0,2,2
user_7610,13,13.0,13.0,13.0,13.0,11.0,8.0,2,5
user_7759,6,6.0,6.0,6.0,6.0,4.0,4.0,1,3
user_6298,8,7.0,7.0,7.0,7.0,5.0,4.0,2,4
user_5684,8,8.0,8.0,8.0,8.0,7.0,7.0,2,4
user_6459,5,5.0,5.0,5.0,5.0,4.0,4.0,1,2
user_6037,9,9.0,9.0,9.0,9.0,8.0,7.0,2,5
user_6531,9,9.0,9.0,9.0,9.0,9.0,9.0,2,3
user_5921,9,9.0,9.0,9.0,9.0,8.0,5.0,2,3
user_6391,5,5.0,5.0,5.0,5.0,5.0,4.0,2,2
user_6506,10,10.0,10.0,10.0,10.0,9.0,8.0,2,4
user_5897,7,7.0,7.0,7.0,7.0,7.0,6.0,2,3
user_9308,6,6.0,6.0,6.0,6.0,6.0,4.0,2,3
user_9655,8,8.0,8.0,8.0,8.0,6.0,4.0,2,5
user_8704,6,6.0,6.0,6.0,6.0,6.0,6.0,2,2
user_9881,12,12.0,12.0,12.0,12.0,9.0,6.0,2,6
user_8987,6,6.0,6.0,6.0,6.0,6.0,5.0,2,3
user_9021,4,4.0,4.0,4.0,4.0,4.0,4.0,1,1
user_6978,13,13.0,13.0,13.0,13.0,11.0,11.0,2,7
user_7832,7,7.0,7.0,7.0,7.0,7.0,4.0,2,3
user_8334,6,6.0,6.0,6.0,6.0,5.0,5.0,1,2
user_9638,9,9.0,9.0,9.0,9.0,7.0,6.0,2,5
user_8883,9,9.0,9.0,9.0,9.0,8.0,8.0,3,3
user_8759,9,9.0,9.0,9.0,9.0,8.0,5.0,2,4
user_6738,12,12.0,12.0,12.0,12.0,12.0,8.0,2,4
user_8237,9,9.0,9.0,9.0,9.0,7.0,7.0,2,3
user_7931,6,6.0,6.0,6.0,6.0,6.0,4.0,2,2
user_8253,8,8.0,8.0,8.0,8.0,7.0,6.0,2,4
user_9553,4,4.0,4.0,4.0,4.0,4.0,4.0,1,1
user_9341,8,8.0,8.0,8.0,8.0,6.0,4.0,2,5
user_9379,7,7.0,7.0,7.0,7.0,5.0,4.0,2,4
user_7701,11,11.0,11.0,11.0,11.0,11.0,5.0,2,4
user_7714,9,9.0,9.0,9.0,9.0,8.0,4.0,2,5
user_7231,8,8.0,8.0,8.0,8.0,8.0,4.0,2,4
user_9196,7,7.0,7.0,7.0,7.0,6.0,6.0,2,4
user_9275,9,9.0,9.0,9.0,9.0,7.0,4.0,2,6
user_7847,14,14.0,14.0,14.0,14.0,13.0,7.0,2,5
user_7587,11,11.0,11.0,11.0,11.0,10.0,5.0,2,6
user_6842,6,6.0,6.0,6.0,6.0,6.0,4.0,2,2
user_8107,6,6.0,6.0,6.0,6.0,5.0,5.0,2,3
user_6854,8,8.0,8.0,8.0,8.0,8.0,5.0,2,3
user_8117,10,10.0,10.0,10.0,10.0,9.0,5.0,2,6
user_7793,10,10.0,10.0,10.0,10.0,9.0,6.0,2,4
user_7620,8,8.0,8.0,8.0,8.0,7.0,4.0,2,4
user_7644,12,12.0,12.0,12.0,12.0,11.0,9.0,3,5
user_7552,10,10.0,10.0,10.0,10.0,10.0,6.0,3,3
user_7167,8,8.0,8.0,8.0,8.0,7.0,5.0,2,5
user_6969,8,8.0,8.0,8.0,8.0,7.0,5.0,2,4
user_9933,8,8.0,8.0,8.0,8.0,6.0,5.0,2,4
user_6959,6,6.0,6.0,6.0,6.0,4.0,4.0,1,3
user_7411,10,10.0,10.0,10.0,10.0,7.0,6.0,2,6
user_7974,7,7.0,7.0,7.0,7.0,5.0,5.0,2,4
user_6794,9,9.0,9.0,9.0,9.0,7.0,4.0,2,5
user_7073,6,6.0,6.0,6.0,6.0,6.0,4.0,2,2
user_7038,7,7.0,7.0,7.0,7.0,7.0,4.0,2,3
user_7460,11,11.0,11.0,11.0,11.0,11.0,6.0,2,3
user_7454,8,8.0,8.0,7.0,7.0,7.0,4.0,2,4
user_7879,7,7.0,7.0,7.0,7.0,7.0,5.0,2,3
user_7975,9,9.0,9.0,9.0,9.0,9.0,7.0,2,3
user_7948,10,10.0,10.0,10.0,10.0,9.0,4.0,2,6
user_7650,7,7.0,7.0,7.0,7.0,7.0,4.0,2,3
user_7903,7,7.0,7.0,7.0,7.0,6.0,6.0,2,4
user_9210,5,5.0,5.0,5.0,5.0,4.0,4.0,1,2
user_2944,6,6.0,6.0,6.0,6.0,5.0,3.0,3,3
user_7641,11,11.0,11.0,11.0,11.0,11.0,6.0,3,3
user_3308,6,6.0,6.0,6.0,6.0,6.0,6.0,3,2
user_5832,9,9.0,9.0,9.0,9.0,6.0,5.0,3,3
user_2532,11,11.0,11.0,11.0,10.0,9.0,5.0,3,3
user_4745,8,8.0,7.0,7.0,7.0,6.0,5.0,3,3
user_9755,9,9.0,9.0,9.0,9.0,7.0,7.0,3,3
user_3813,13,13.0,13.0,13.0,13.0,12.0,9.0,3,4
user_3653,16,16.0,16.0,16.0,16.0,14.0,12.0,3,5
user_3164,8,8.0,8.0,8.0,8.0,7.0,5.0,3,4
user_8732,8,8.0,8.0,8.0,8.0,6.0,4.0,3,4
user_8292,7,7.0,7.0,7.0,7.0,6.0,6.0,3,3
user_5737,7,7.0,7.0,7.0,7.0,5.0,5.0,3,3
user_7043,8,8.0,8.0,8.0,8.0,5.0,4.0,3,3
user_5037,3,3.0,3.0,3.0,3.0,3.0,3.0,2,1
user_8536,5,5.0,5.0,5.0,5.0,3.0,3.0,3,3
user_5723,4,4.0,4.0,4.0,4.0,3.0,3.0,3,2
user_4158,6,6.0,6.0,6.0,6.0,5.0,5.0,3,3
user_9391,4,4.0,4.0,4.0,4.0,4.0,3.0,2,1
user_2179,8,8.0,8.0,8.0,8.0,7.0,5.0,3,4
user_2246,9,9.0,9.0,9.0,9.0,7.0,3.0,3,4
user_9299,5,5.0,5.0,5.0,5.0,5.0,2.0,3,3
user_9498,4,4.0,4.0,4.0,4.0,4.0,4.0,2,1
user_8508,8,8.0,8.0,8.0,8.0,7.0,3.0,3,5
user_6338,6,6.0,6.0,6.0,6.0,3.0,3.0,3,3
user_9248,4,4.0,4.0,4.0,4.0,4.0,4.0,2,1
user_8743,7,7.0,7.0,7.0,7.0,5.0,5.0,3,4
user_6220,4,4.0,4.0,4.0,4.0,4.0,4.0,2,1
user_5703,4,4.0,4.0,4.0,4.0,3.0,3.0,3,3
user_5114,21,21.0,21.0,21.0,21.0,19.0,16.0,3,2
user_8031,6,6.0,6.0,6.0,6.0,4.0,4.0,3,3
